x,y,rssi
-18.529411764705884,30,-91.0
-16.764705882352942,30,-91.0
-15.0,30,-90.0
-13.235294117647058,30,-90.0
-11.470588235294116,30,-90.0
-9.705882352941174,30,-88.0
-7.941176470588232,30,-87.0
-6.17647058823529,30,-86.0
-4.411764705882348,30,-85.0
-2.64705882352942,30,-84.0
-0.8823529411764781,30,-83.0
0.8823529411764639,30,-82.0
2.647058823529406,30,-81.0
4.411764705882348,30,-81.0
6.17647058823529,30,-79.0
7.941176470588232,30,-78.0
9.705882352941174,30,-78.0
11.470588235294116,30,-79.0
13.235294117647058,30,-81.0
15.0,30,-83.0
16.764705882352942,30,-83.0
18.529411764705884,30,-85.0
20.294117647058826,30,-84.0
22.058823529411768,30,-84.0
23.823529411764696,30,-85.0
25.588235294117638,30,-86.0
27.35294117647058,30,-87.0
29.117647058823522,30,-88.0
30.882352941176464,30,-88.0
32.647058823529406,30,-90.0
34.41176470588235,30,-91.0
36.17647058823529,30,-92.0
37.94117647058823,30,-95.0
39.705882352941174,30,-99.0
41.470588235294116,30,-100.0
43.23529411764706,30,-104.0
45.0,30,-101.0
46.76470588235294,30,-99.0
48.529411764705884,30,-98.0
50.294117647058826,30,-96.0
52.05882352941177,30,-96.0
53.823529411764696,30,-99.0
55.58823529411765,30,-96.0
57.35294117647058,30,-96.0
59.117647058823536,30,-98.0
60.882352941176464,30,-98.0
62.64705882352942,30,-95.0
64.41176470588235,30,-96.0
66.1764705882353,30,-96.0
67.94117647058823,30,-96.0
69.70588235294116,30,-96.0
71.47058823529412,30,-96.0
73.23529411764704,30,-96.0
75.0,30,-96.0
-75.0,-30,-99.0
-73.23529411764706,-30,-99.0
-71.47058823529412,-30,-98.0
-69.70588235294117,-30,-96.0
-67.94117647058823,-30,-98.0
-66.17647058823529,-30,-98.0
-64.41176470588235,-30,-96.0
-62.64705882352941,-30,-96.0
-60.88235294117647,-30,-98.0
-59.11764705882353,-30,-96.0
-57.35294117647059,-30,-96.0
-55.58823529411765,-30,-96.0
-53.82352941176471,-30,-95.0
-52.05882352941177,-30,-95.0
-50.294117647058826,-30,-95.0
-48.529411764705884,-30,-95.0
-46.76470588235294,-30,-94.0
-45.0,-30,-95.0
-43.23529411764706,-30,-94.0
-41.470588235294116,-30,-94.0
-39.705882352941174,-30,-94.0
-37.94117647058824,-30,-93.0
-36.1764705882353,-30,-93.0
-34.411764705882355,-30,-94.0
-32.64705882352941,-30,-93.0
-30.88235294117647,-30,-93.0
-29.11764705882353,-30,-92.0
-27.352941176470587,-30,-92.0
-25.588235294117652,-30,-92.0
-23.82352941176471,-30,-92.0
-22.058823529411768,-30,-91.0
-20.294117647058826,-30,-91.0
-18.529411764705884,-30,-91.0
-16.764705882352942,-30,-91.0
-15.0,-30,-90.0
-13.235294117647058,-30,-90.0
-11.470588235294116,-30,-90.0
-9.705882352941174,-30,-88.0
-7.941176470588232,-30,-87.0
-6.17647058823529,-30,-86.0
-4.411764705882348,-30,-85.0
-2.64705882352942,-30,-84.0
-0.8823529411764781,-30,-83.0
0.8823529411764639,-30,-82.0
2.647058823529406,-30,-81.0
4.411764705882348,-30,-81.0
6.17647058823529,-30,-79.0
7.941176470588232,-30,-78.0
9.705882352941174,-30,-78.0
11.470588235294116,-30,-79.0
13.235294117647058,-30,-81.0
15.0,-30,-83.0
16.764705882352942,-30,-83.0
18.529411764705884,-30,-85.0
20.294117647058826,-30,-84.0
22.058823529411768,-30,-84.0
23.823529411764696,-30,-85.0
25.588235294117638,-30,-86.0
27.35294117647058,-30,-87.0
29.117647058823522,-30,-88.0
30.882352941176464,-30,-88.0
32.647058823529406,-30,-90.0
34.41176470588235,-30,-91.0
36.17647058823529,-30,-92.0
37.94117647058823,-30,-95.0
39.705882352941174,-30,-99.0
41.470588235294116,-30,-100.0
43.23529411764706,-30,-104.0
45.0,-30,-101.0
46.76470588235294,-30,-99.0
48.529411764705884,-30,-98.0
50.294117647058826,-30,-96.0
52.05882352941177,-30,-96.0
53.823529411764696,-30,-99.0
55.58823529411765,-30,-96.0
57.35294117647058,-30,-96.0
59.117647058823536,-30,-98.0
60.882352941176464,-30,-98.0
62.64705882352942,-30,-95.0
64.41176470588235,-30,-96.0
66.1764705882353,-30,-96.0
67.94117647058823,-30,-96.0
69.70588235294116,-30,-96.0
71.47058823529412,-30,-96.0
73.23529411764704,-30,-96.0
75.0,-30,-96.0
-75.0,50,-99.0
-73.02631578947368,50,-99.0
-71.05263157894737,50,-100.0
-69.07894736842105,50,-96.0
-67.10526315789474,50,-98.0
-65.13157894736842,50,-95.0
-63.15789473684211,50,-96.0
-61.18421052631579,50,-95.0
-59.21052631578947,50,-95.0
-57.23684210526316,50,-95.0
-55.26315789473684,50,-95.0
-53.28947368421053,50,-94.0
-51.31578947368421,50,-94.0
-49.3421052631579,50,-92.0
-47.368421052631575,50,-92.0
-45.39473684210526,50,-92.0
-43.421052631578945,50,-92.0
-41.44736842105263,50,-91.0
-39.473684210526315,50,-91.0
-37.5,50,-90.0
-35.526315789473685,50,-91.0
-33.55263157894737,50,-91.0
-31.578947368421055,50,-94.0
-29.60526315789474,50,-96.0
-27.631578947368425,50,-99.0
-25.65789473684211,50,-96.0
-23.684210526315795,50,-89.0
-21.710526315789473,50,-87.0
-19.736842105263158,50,-84.0
-17.763157894736842,50,-83.0
-15.789473684210527,50,-83.0
-13.815789473684212,50,-82.0
-11.842105263157897,50,-82.0
-9.868421052631575,50,-79.0
-7.89473684210526,50,-78.0
-5.921052631578945,50,-77.0
-3.94736842105263,50,-78.0
-1.973684210526315,50,-78.0
0.0,50,-81.0
1.973684210526315,50,-83.0
3.94736842105263,50,-84.0
5.921052631578945,50,-86.0
7.89473684210526,50,-86.0
9.868421052631575,50,-86.0
11.84210526315789,50,-87.0
13.815789473684205,50,-87.0
15.78947368421052,50,-87.0
17.763157894736835,50,-88.0
19.73684210526315,50,-88.0
21.710526315789465,50,-88.0
23.68421052631578,50,-88.0
25.657894736842096,50,-88.0
27.63157894736841,50,-89.0
29.605263157894726,50,-90.0
31.578947368421055,50,-91.0
33.55263157894737,50,-91.0
35.526315789473685,50,-91.0
37.5,50,-93.0
39.473684210526315,50,-93.0
41.44736842105263,50,-93.0
43.421052631578945,50,-94.0
45.39473684210526,50,-98.0
47.368421052631575,50,-96.0
49.34210526315789,50,-98.0
51.315789473684205,50,-96.0
53.28947368421052,50,-96.0
55.26315789473685,50,-99.0
57.23684210526315,50,-100.0
59.21052631578948,50,-101.0
61.18421052631578,50,-105.0
63.15789473684211,50,-102.0
65.13157894736841,50,-103.0
67.10526315789474,50,-105.0
69.07894736842104,50,-102.0
71.05263157894737,50,-102.0
73.02631578947367,50,-103.0
75.0,50,-100.0
-75.0,-50,-99.0
-73.02631578947368,-50,-99.0
-71.05263157894737,-50,-100.0
-69.07894736842105,-50,-96.0
-67.10526315789474,-50,-98.0
-65.13157894736842,-50,-95.0
-63.15789473684211,-50,-96.0
-61.18421052631579,-50,-95.0
-59.21052631578947,-50,-95.0
-57.23684210526316,-50,-95.0
-55.26315789473684,-50,-95.0
-53.28947368421053,-50,-94.0
-51.31578947368421,-50,-94.0
-49.3421052631579,-50,-92.0
-47.368421052631575,-50,-92.0
-45.39473684210526,-50,-92.0
-43.421052631578945,-50,-92.0
-41.44736842105263,-50,-91.0
-39.473684210526315,-50,-91.0
-37.5,-50,-90.0
-35.526315789473685,-50,-91.0
-33.55263157894737,-50,-91.0
-31.578947368421055,-50,-94.0
-29.60526315789474,-50,-96.0
-27.631578947368425,-50,-99.0
-25.65789473684211,-50,-96.0
-23.684210526315795,-50,-89.0
-21.710526315789473,-50,-87.0
-19.736842105263158,-50,-84.0
-17.763157894736842,-50,-83.0
-15.789473684210527,-50,-83.0
-13.815789473684212,-50,-82.0
-11.842105263157897,-50,-82.0
-9.868421052631575,-50,-79.0
-7.89473684210526,-50,-78.0
-5.921052631578945,-50,-77.0
-3.94736842105263,-50,-78.0
-1.973684210526315,-50,-78.0
0.0,-50,-81.0
1.973684210526315,-50,-83.0
3.94736842105263,-50,-84.0
5.921052631578945,-50,-86.0
7.89473684210526,-50,-86.0
9.868421052631575,-50,-86.0
11.84210526315789,-50,-87.0
13.815789473684205,-50,-87.0
15.78947368421052,-50,-87.0
17.763157894736835,-50,-88.0
19.73684210526315,-50,-88.0
21.710526315789465,-50,-88.0
23.68421052631578,-50,-88.0
25.657894736842096,-50,-88.0
27.63157894736841,-50,-89.0
29.605263157894726,-50,-90.0
31.578947368421055,-50,-91.0
33.55263157894737,-50,-91.0
35.526315789473685,-50,-91.0
37.5,-50,-93.0
39.473684210526315,-50,-93.0
41.44736842105263,-50,-93.0
43.421052631578945,-50,-94.0
45.39473684210526,-50,-98.0
47.368421052631575,-50,-96.0
49.34210526315789,-50,-98.0
51.315789473684205,-50,-96.0
53.28947368421052,-50,-96.0
55.26315789473685,-50,-99.0
57.23684210526315,-50,-100.0
59.21052631578948,-50,-101.0
61.18421052631578,-50,-105.0
63.15789473684211,-50,-102.0
65.13157894736841,-50,-103.0
67.10526315789474,-50,-105.0
69.07894736842104,-50,-102.0
71.05263157894737,-50,-102.0
73.02631578947367,-50,-103.0
75.0,-50,-100.0
-75.0,70,-103.0
-73.14814814814815,70,-104.0
-71.29629629629629,70,-104.0
-69.44444444444444,70,-104.0
-67.5925925925926,70,-100.0
-65.74074074074073,70,-99.0
-63.888888888888886,70,-96.0
-62.03703703703704,70,-95.0
-60.18518518518518,70,-95.0
-58.33333333333333,70,-94.0
-56.48148148148148,70,-93.0
-54.62962962962963,70,-93.0
-52.77777777777778,70,-92.0
-50.925925925925924,70,-92.0
-49.074074074074076,70,-92.0
-47.22222222222222,70,-91.0
-45.37037037037037,70,-91.0
-43.51851851851852,70,-91.0
-41.666666666666664,70,-90.0
-39.81481481481482,70,-90.0
-37.96296296296296,70,-90.0
-36.111111111111114,70,-90.0
-34.25925925925926,70,-89.0
-32.407407407407405,70,-90.0
-30.555555555555557,70,-90.0
-28.703703703703702,70,-90.0
-26.851851851851855,70,-90.0
-25.0,70,-89.0
-23.148148148148145,70,-90.0
-21.296296296296298,70,-90.0
-19.444444444444443,70,-90.0
-17.592592592592595,70,-88.0
-15.74074074074074,70,-87.0
-13.888888888888886,70,-86.0
-12.037037037037038,70,-85.0
-10.18518518518519,70,-84.0
-8.333333333333329,70,-83.0
-6.481481481481481,70,-83.0
-4.629629629629633,70,-83.0
-2.7777777777777715,70,-83.0
-0.9259259259259238,70,-84.0
0.9259259259259238,70,-84.0
2.7777777777777715,70,-86.0
4.629629629629633,70,-86.0
6.481481481481481,70,-87.0
8.333333333333329,70,-88.0
10.18518518518519,70,-87.0
12.037037037037038,70,-88.0
13.888888888888886,70,-89.0
15.740740740740748,70,-90.0
17.592592592592595,70,-91.0
19.444444444444443,70,-91.0
21.29629629629629,70,-92.0
23.148148148148152,70,-92.0
25.0,70,-94.0
26.851851851851848,70,-93.0
28.70370370370371,70,-94.0
30.555555555555557,70,-95.0
32.407407407407405,70,-96.0
34.25925925925927,70,-96.0
36.111111111111114,70,-98.0
37.96296296296296,70,-96.0
39.81481481481481,70,-96.0
41.66666666666667,70,-98.0
43.51851851851852,70,-96.0
45.37037037037037,70,-95.0
47.22222222222223,70,-98.0
49.074074074074076,70,-98.0
50.925925925925924,70,-96.0
52.77777777777777,70,-96.0
54.62962962962962,70,-96.0
56.481481481481495,70,-96.0
58.33333333333334,70,-98.0
60.18518518518519,70,-101.0
62.03703703703704,70,-98.0
63.888888888888886,70,-101.0
65.74074074074073,70,-101.0
67.59259259259258,70,-102.0
69.44444444444446,70,-100.0
71.2962962962963,70,-100.0
73.14814814814815,70,-98.0
75.0,70,-100.0
-75.0,-70,-103.0
-73.14814814814815,-70,-104.0
-71.29629629629629,-70,-104.0
-69.44444444444444,-70,-104.0
-67.5925925925926,-70,-100.0
-65.74074074074073,-70,-99.0
-63.888888888888886,-70,-96.0
-62.03703703703704,-70,-95.0
-60.18518518518518,-70,-95.0
-58.33333333333333,-70,-94.0
-56.48148148148148,-70,-93.0
-54.62962962962963,-70,-93.0
-52.77777777777778,-70,-92.0
-50.925925925925924,-70,-92.0
-49.074074074074076,-70,-92.0
-47.22222222222222,-70,-91.0
-45.37037037037037,-70,-91.0
-43.51851851851852,-70,-91.0
-41.666666666666664,-70,-90.0
-39.81481481481482,-70,-90.0
-37.96296296296296,-70,-90.0
-36.111111111111114,-70,-90.0
-34.25925925925926,-70,-89.0
-32.407407407407405,-70,-90.0
-30.555555555555557,-70,-90.0
-28.703703703703702,-70,-90.0
-26.851851851851855,-70,-90.0
-25.0,-70,-89.0
-23.148148148148145,-70,-90.0
-21.296296296296298,-70,-90.0
-19.444444444444443,-70,-90.0
-17.592592592592595,-70,-88.0
-15.74074074074074,-70,-87.0
-13.888888888888886,-70,-86.0
-12.037037037037038,-70,-85.0
-10.18518518518519,-70,-84.0
-8.333333333333329,-70,-83.0
-6.481481481481481,-70,-83.0
-4.629629629629633,-70,-83.0
-2.7777777777777715,-70,-83.0
-0.9259259259259238,-70,-84.0
0.9259259259259238,-70,-84.0
2.7777777777777715,-70,-86.0
4.629629629629633,-70,-86.0
6.481481481481481,-70,-87.0
8.333333333333329,-70,-88.0
10.18518518518519,-70,-87.0
12.037037037037038,-70,-88.0
13.888888888888886,-70,-89.0
15.740740740740748,-70,-90.0
17.592592592592595,-70,-91.0
19.444444444444443,-70,-91.0
21.29629629629629,-70,-92.0
23.148148148148152,-70,-92.0
25.0,-70,-94.0
26.851851851851848,-70,-93.0
28.70370370370371,-70,-94.0
30.555555555555557,-70,-95.0
32.407407407407405,-70,-96.0
34.25925925925927,-70,-96.0
36.111111111111114,-70,-98.0
37.96296296296296,-70,-96.0
39.81481481481481,-70,-96.0
41.66666666666667,-70,-98.0
43.51851851851852,-70,-96.0
45.37037037037037,-70,-95.0
47.22222222222223,-70,-98.0
49.074074074074076,-70,-98.0
50.925925925925924,-70,-96.0
52.77777777777777,-70,-96.0
54.62962962962962,-70,-96.0
56.481481481481495,-70,-96.0
58.33333333333334,-70,-98.0
60.18518518518519,-70,-101.0
62.03703703703704,-70,-98.0
63.888888888888886,-70,-101.0
65.74074074074073,-70,-101.0
67.59259259259258,-70,-102.0
69.44444444444446,-70,-100.0
71.2962962962963,-70,-100.0
73.14814814814815,-70,-98.0
75.0,-70,-100.0
-75.0,100,-93.0
-73.71794871794872,100,-94.0
-72.43589743589743,100,-93.0
-71.15384615384616,100,-92.0
-69.87179487179488,100,-92.0
-68.58974358974359,100,-93.0
-67.3076923076923,100,-91.0
-66.02564102564102,100,-92.0
-64.74358974358974,100,-94.0
-63.46153846153846,100,-93.0
-62.17948717948718,100,-93.0
-60.8974358974359,100,-93.0
-59.61538461538461,100,-92.0
-58.33333333333333,100,-93.0
-57.05128205128205,100,-93.0
-55.76923076923077,100,-92.0
-54.48717948717949,100,-92.0
-53.205128205128204,100,-93.0
-51.92307692307692,100,-93.0
-50.641025641025635,100,-94.0
-49.35897435897436,100,-93.0
-48.07692307692307,100,-94.0
-46.794871794871796,100,-93.0
-45.51282051282051,100,-93.0
-44.230769230769226,100,-91.0
-42.94871794871795,100,-93.0
-41.666666666666664,100,-92.0
-40.38461538461538,100,-92.0
-39.1025641025641,100,-93.0
-37.82051282051282,100,-92.0
-36.53846153846153,100,-91.0
-35.256410256410255,100,-91.0
-33.97435897435897,100,-92.0
-32.692307692307686,100,-93.0
-31.41025641025641,100,-93.0
-30.128205128205124,100,-94.0
-28.84615384615384,100,-92.0
-27.564102564102562,100,-92.0
-26.282051282051277,100,-92.0
-24.999999999999993,100,-92.0
-23.717948717948715,100,-93.0
-22.43589743589743,100,-94.0
-21.153846153846146,100,-94.0
-19.87179487179487,100,-92.0
-18.589743589743584,100,-91.0
-17.3076923076923,100,-92.0
-16.025641025641022,100,-91.0
-14.743589743589737,100,-92.0
-13.461538461538453,100,-92.0
-12.179487179487175,100,-92.0
-10.897435897435898,100,-94.0
-9.615384615384613,100,-93.0
-8.333333333333329,100,-94.0
-7.051282051282044,100,-92.0
-5.769230769230759,100,-92.0
-4.487179487179475,100,-91.0
-3.2051282051282044,100,-91.0
-1.9230769230769198,100,-92.0
-0.6410256410256352,100,-93.0
0.6410256410256494,100,-94.0
1.923076923076934,100,-93.0
3.2051282051282186,100,-93.0
4.487179487179489,100,-93.0
5.769230769230774,100,-92.0
7.051282051282058,100,-91.0
8.333333333333343,100,-92.0
9.615384615384627,100,-94.0
10.897435897435898,100,-93.0
12.179487179487182,100,-93.0
13.461538461538467,100,-92.0
14.743589743589752,100,-92.0
16.025641025641036,100,-92.0
17.30769230769232,100,-93.0
18.58974358974359,100,-94.0
19.871794871794876,100,-92.0
21.15384615384616,100,-92.0
22.435897435897445,100,-93.0
23.71794871794873,100,-93.0
25.000000000000014,100,-92.0
26.282051282051285,100,-93.0
27.56410256410257,100,-92.0
28.846153846153854,100,-92.0
30.12820512820514,100,-93.0
31.410256410256423,100,-93.0
32.69230769230771,100,-93.0
33.97435897435898,100,-94.0
35.25641025641026,100,-93.0
36.53846153846155,100,-91.0
37.82051282051283,100,-91.0
39.102564102564116,100,-93.0
40.3846153846154,100,-93.0
41.66666666666667,100,-93.0
42.948717948717956,100,-94.0
44.23076923076924,100,-94.0
45.512820512820525,100,-92.0
46.79487179487181,100,-92.0
48.076923076923094,100,-92.0
49.358974358974365,100,-92.0
50.64102564102565,100,-93.0
51.923076923076934,100,-93.0
53.205128205128204,100,-94.0
54.4871794871795,100,-93.0
55.769230769230774,100,-93.0
57.05128205128207,100,-93.0
58.33333333333334,100,-93.0
59.61538461538461,100,-93.0
60.89743589743591,100,-93.0
62.17948717948718,100,-92.0
63.46153846153848,100,-92.0
64.74358974358975,100,-92.0
66.02564102564105,100,-92.0
67.30769230769232,100,-91.0
68.58974358974359,100,-93.0
69.87179487179489,100,-93.0
71.15384615384616,100,-92.0
72.43589743589746,100,-92.0
73.71794871794873,100,-92.0
75.0,100,-92.0
-75.0,-100,-93.0
-73.71794871794872,-100,-94.0
-72.43589743589743,-100,-93.0
-71.15384615384616,-100,-92.0
-69.87179487179488,-100,-92.0
-68.58974358974359,-100,-93.0
-67.3076923076923,-100,-91.0
-66.02564102564102,-100,-92.0
-64.74358974358974,-100,-94.0
-63.46153846153846,-100,-93.0
-62.17948717948718,-100,-93.0
-60.8974358974359,-100,-93.0
-59.61538461538461,-100,-92.0
-58.33333333333333,-100,-93.0
-57.05128205128205,-100,-93.0
-55.76923076923077,-100,-92.0
-54.48717948717949,-100,-92.0
-53.205128205128204,-100,-93.0
-51.92307692307692,-100,-93.0
-50.641025641025635,-100,-94.0
-49.35897435897436,-100,-93.0
-48.07692307692307,-100,-94.0
-46.794871794871796,-100,-93.0
-45.51282051282051,-100,-93.0
-44.230769230769226,-100,-91.0
-42.94871794871795,-100,-93.0
-41.666666666666664,-100,-92.0
-40.38461538461538,-100,-92.0
-39.1025641025641,-100,-93.0
-37.82051282051282,-100,-92.0
-36.53846153846153,-100,-91.0
-35.256410256410255,-100,-91.0
-33.97435897435897,-100,-92.0
-32.692307692307686,-100,-93.0
-31.41025641025641,-100,-93.0
-30.128205128205124,-100,-94.0
-28.84615384615384,-100,-92.0
-27.564102564102562,-100,-92.0
-26.282051282051277,-100,-92.0
-24.999999999999993,-100,-92.0
-23.717948717948715,-100,-93.0
-22.43589743589743,-100,-94.0
-21.153846153846146,-100,-94.0
-19.87179487179487,-100,-92.0
-18.589743589743584,-100,-91.0
-17.3076923076923,-100,-92.0
-16.025641025641022,-100,-91.0
-14.743589743589737,-100,-92.0
-13.461538461538453,-100,-92.0
-12.179487179487175,-100,-92.0
-10.897435897435898,-100,-94.0
-9.615384615384613,-100,-93.0
-8.333333333333329,-100,-94.0
-7.051282051282044,-100,-92.0
-5.769230769230759,-100,-92.0
-4.487179487179475,-100,-91.0
-3.2051282051282044,-100,-91.0
-1.9230769230769198,-100,-92.0
-0.6410256410256352,-100,-93.0
0.6410256410256494,-100,-94.0
1.923076923076934,-100,-93.0
3.2051282051282186,-100,-93.0
4.487179487179489,-100,-93.0
5.769230769230774,-100,-92.0
7.051282051282058,-100,-91.0
8.333333333333343,-100,-92.0
9.615384615384627,-100,-94.0
10.897435897435898,-100,-93.0
12.179487179487182,-100,-93.0
13.461538461538467,-100,-92.0
14.743589743589752,-100,-92.0
16.025641025641036,-100,-92.0
17.30769230769232,-100,-93.0
18.58974358974359,-100,-94.0
19.871794871794876,-100,-92.0
21.15384615384616,-100,-92.0
22.435897435897445,-100,-93.0
23.71794871794873,-100,-93.0
25.000000000000014,-100,-92.0
26.282051282051285,-100,-93.0
27.56410256410257,-100,-92.0
28.846153846153854,-100,-92.0
30.12820512820514,-100,-93.0
31.410256410256423,-100,-93.0
32.69230769230771,-100,-93.0
33.97435897435898,-100,-94.0
35.25641025641026,-100,-93.0
36.53846153846155,-100,-91.0
37.82051282051283,-100,-91.0
39.102564102564116,-100,-93.0
40.3846153846154,-100,-93.0
41.66666666666667,-100,-93.0
42.948717948717956,-100,-94.0
44.23076923076924,-100,-94.0
45.512820512820525,-100,-92.0
46.79487179487181,-100,-92.0
48.076923076923094,-100,-92.0
49.358974358974365,-100,-92.0
50.64102564102565,-100,-93.0
51.923076923076934,-100,-93.0
53.205128205128204,-100,-94.0
54.4871794871795,-100,-93.0
55.769230769230774,-100,-93.0
57.05128205128207,-100,-93.0
58.33333333333334,-100,-93.0
59.61538461538461,-100,-93.0
60.89743589743591,-100,-93.0
62.17948717948718,-100,-92.0
63.46153846153848,-100,-92.0
64.74358974358975,-100,-92.0
66.02564102564105,-100,-92.0
67.30769230769232,-100,-91.0
68.58974358974359,-100,-93.0
69.87179487179489,-100,-93.0
71.15384615384616,-100,-92.0
72.43589743589746,-100,-92.0
73.71794871794873,-100,-92.0
75.0,-100,-92.0
